iteration,trials,nc,ls
20,200,42,2
20,200,42,13
20,200,42,16
20,200,42,38
20,200,42,10
20,200,42,12
20,200,42,8
20,200,42,10
20,200,42,1
20,200,42,13
20,200,42,16
20,200,42,1
20,200,42,13
20,200,42,23
20,200,42,39
20,200,42,8
20,200,42,33
20,200,42,13
20,200,42,17
20,200,42,7
20,200,42,14
20,200,42,17
20,200,42,10
20,200,42,9
20,200,42,23
20,200,42,16
20,200,42,13
20,200,42,21
20,200,42,5
20,200,42,4
20,200,42,12
20,200,42,13
20,200,42,8
20,200,42,13
20,200,42,17
20,200,42,13
20,200,42,23
20,200,42,20
20,200,42,38
20,200,42,5
20,200,42,16
20,200,42,38
20,200,42,17
20,200,42,13
20,200,42,2
20,200,42,38
20,200,42,16
20,200,42,31
20,200,42,20
20,200,42,13
20,200,42,15
20,200,42,23
20,200,42,8
20,200,42,2
20,200,42,40
20,200,42,14
20,200,42,5
20,200,42,27
20,200,42,32
20,200,42,8
20,200,42,24
20,200,42,12
20,200,42,27
20,200,42,3
20,200,42,5
20,200,42,5
20,200,42,23
20,200,42,16
20,200,42,8
20,200,42,18
20,200,42,3
20,200,42,8
20,200,42,14
20,200,42,2
20,200,42,41
20,200,42,9
20,200,42,8
20,200,42,39
20,200,42,17
20,200,42,19
20,200,42,2
20,200,42,12
20,200,42,3
20,200,42,9
20,200,42,18
20,200,42,12
20,200,42,16
20,200,42,5
20,200,42,19
20,200,42,27
20,200,42,16
20,200,42,9
20,200,42,10
20,200,42,24
20,200,42,2
20,200,42,38
20,200,42,42
20,200,42,16
20,200,42,10
20,200,42,12
20,200,42,19
20,200,42,2
20,200,42,17
20,200,42,13
20,200,42,19
20,200,42,13
20,200,42,12
20,200,42,38
20,200,42,31
20,200,42,12
20,200,42,13
20,200,42,13
20,200,42,13
20,200,42,16
20,200,42,1
20,200,42,29
20,200,42,30
20,200,42,2
20,200,42,24
20,200,42,13
20,200,42,30
20,200,42,20
20,200,42,9
20,200,42,13
20,200,42,23
20,200,42,2
20,200,42,4
20,200,42,4
20,200,42,5
20,200,42,17
20,200,42,15
20,200,42,5
20,200,42,13
20,200,42,7
20,200,42,1
20,200,42,1
20,200,42,12
20,200,42,16
20,200,42,12
20,200,42,13
20,200,42,17
20,200,42,40
20,200,42,2
20,200,42,16
20,200,42,13
20,200,42,2
20,200,42,9
20,200,42,9
20,200,42,38
20,200,42,21
20,200,42,16
20,200,42,12
20,200,42,28
20,200,42,13
20,200,42,2
20,200,42,24
20,200,42,17
20,200,42,7
20,200,42,23
20,200,42,2
20,200,42,10
20,200,42,17
20,200,42,2
20,200,42,28
20,200,42,38
20,200,42,28
20,200,42,8
20,200,42,16
20,200,42,31
20,200,42,13
20,200,42,13
20,200,42,31
20,200,42,17
20,200,42,23
20,200,42,23
20,200,42,33
20,200,42,20
20,200,42,17
20,200,42,8
20,200,42,13
20,200,42,33
20,200,42,15
20,200,42,5
20,200,42,33
20,200,42,18
20,200,42,39
20,200,42,13
20,200,42,13
20,200,42,13
20,200,42,4
20,200,42,18
20,200,42,3
20,200,42,20
20,200,42,8
20,200,42,20
20,200,42,12
20,200,42,8
20,200,42,19
20,200,42,18
20,200,42,8
20,200,42,19
20,200,42,2
20,200,42,33
20,200,42,12
20,200,42,20
20,200,42,12
20,200,42,20
20,200,42,6
20,200,42,18
20,200,42,22
20,200,42,11
20,200,42,31
20,200,42,9
20,200,42,19
20,200,42,4
20,200,42,19
20,200,42,13
20,200,42,13
20,200,42,23
20,200,42,16
20,200,42,1
20,200,42,1
20,200,42,23
20,200,42,4
20,200,42,16
20,200,42,10
20,200,42,19
20,200,42,13
20,200,42,34
20,200,42,7
20,200,42,13
20,200,42,16
20,200,42,16
20,200,42,13
20,200,42,1
20,200,42,12
20,200,42,13
20,200,42,10
20,200,42,12
20,200,42,27
20,200,42,13
20,200,42,17
20,200,42,24
20,200,42,16
20,200,42,18
20,200,42,32
20,200,42,16
20,200,42,3
20,200,42,1
20,200,42,16
20,200,42,38
20,200,42,13
20,200,42,6
20,200,42,23
20,200,42,1
20,200,42,10
20,200,42,2
20,200,42,34
20,200,42,4
20,200,42,16
20,200,42,9
20,200,42,10
20,200,42,23
20,200,42,18
20,200,42,17
20,200,42,13
20,200,42,13
20,200,42,18
20,200,42,13
20,200,42,16
20,200,42,5
20,200,42,25
20,200,42,15
20,200,42,13
20,200,42,40
20,200,42,12
20,200,42,10
20,200,42,24
20,200,42,12
20,200,42,10
20,200,42,38
20,200,42,2
20,200,42,12
20,200,42,9
20,200,42,5
20,200,42,20
21,200,43,1
21,200,43,2
21,200,43,3
21,200,43,4
21,200,43,5
21,200,43,6
21,200,43,7
21,200,43,8
21,200,43,3
21,200,43,9
21,200,43,39
21,200,43,10
21,200,43,11
21,200,43,12
21,200,43,13
21,200,43,2
21,200,43,14
21,200,43,15
21,200,43,12
21,200,43,16
21,200,43,5
21,200,43,14
21,200,43,17
21,200,43,17
21,200,43,5
21,200,43,39
21,200,43,5
21,200,43,18
21,200,43,19
21,200,43,13
21,200,43,17
21,200,43,7
21,200,43,13
21,200,43,2
21,200,43,8
21,200,43,3
21,200,43,17
21,200,43,20
21,200,43,6
21,200,43,15
21,200,43,10
21,200,43,6
21,200,43,21
21,200,43,5
21,200,43,16
21,200,43,13
21,200,43,13
21,200,43,12
21,200,43,12
21,200,43,15
21,200,43,22
21,200,43,23
21,200,43,13
21,200,43,13
21,200,43,20
21,200,43,17
21,200,43,21
21,200,43,2
21,200,43,7
21,200,43,1
21,200,43,7
21,200,43,23
21,200,43,13
21,200,43,14
21,200,43,16
21,200,43,9
21,200,43,13
21,200,43,24
21,200,43,39
21,200,43,1
21,200,43,7
21,200,43,19
21,200,43,13
21,200,43,15
21,200,43,12
21,200,43,13
21,200,43,13
21,200,43,7
21,200,43,5
21,200,43,21
21,200,43,15
21,200,43,40
21,200,43,13
21,200,43,13
21,200,43,7
21,200,43,23
21,200,43,12
21,200,43,10
21,200,43,12
21,200,43,8
21,200,43,13
21,200,43,12
21,200,43,15
21,200,43,16
21,200,43,15
21,200,43,16
21,200,43,13
21,200,43,23
21,200,43,10
21,200,43,12
21,200,43,17
21,200,43,25
21,200,43,2
21,200,43,18
21,200,43,9
21,200,43,15
21,200,43,39
21,200,43,8
21,200,43,12
21,200,43,40
21,200,43,39
21,200,43,8
21,200,43,26
21,200,43,15
21,200,43,13
21,200,43,12
21,200,43,32
21,200,43,6
21,200,43,20
21,200,43,6
21,200,43,21
21,200,43,17
21,200,43,5
21,200,43,8
21,200,43,12
21,200,43,22
21,200,43,21
21,200,43,43
21,200,43,16
21,200,43,20
21,200,43,14
21,200,43,13
21,200,43,23
21,200,43,43
21,200,43,3
21,200,43,22
21,200,43,20
21,200,43,27
21,200,43,23
21,200,43,43
21,200,43,43
21,200,43,2
21,200,43,23
21,200,43,17
21,200,43,27
21,200,43,20
21,200,43,19
21,200,43,24
21,200,43,6
21,200,43,12
21,200,43,16
21,200,43,5
21,200,43,13
21,200,43,7
21,200,43,13
21,200,43,16
21,200,43,13
21,200,43,7
21,200,43,12
21,200,43,13
21,200,43,13
21,200,43,21
21,200,43,27
21,200,43,17
21,200,43,4
21,200,43,28
21,200,43,13
21,200,43,17
21,200,43,43
21,200,43,19
21,200,43,8
21,200,43,8
21,200,43,12
21,200,43,4
21,200,43,23
21,200,43,2
21,200,43,17
21,200,43,16
21,200,43,2
21,200,43,3
21,200,43,13
21,200,43,2
21,200,43,29
21,200,43,16
21,200,43,43
21,200,43,14
21,200,43,2
21,200,43,2
21,200,43,13
21,200,43,12
21,200,43,28
21,200,43,8
21,200,43,2
21,200,43,10
21,200,43,12
21,200,43,27
21,200,43,23
21,200,43,13
21,200,43,1
21,200,43,17
21,200,43,13
21,200,43,15
21,200,43,16
21,200,43,32
21,200,43,23
21,200,43,30
21,200,43,13
21,200,43,10
21,200,43,24
21,200,43,35
21,200,43,15
21,200,43,17
21,200,43,5
21,200,43,5
21,200,43,17
21,200,43,2
21,200,43,12
21,200,43,8
21,200,43,39
21,200,43,22
21,200,43,31
21,200,43,13
21,200,43,32
21,200,43,21
21,200,43,14
21,200,43,5
21,200,43,11
21,200,43,14
21,200,43,6
21,200,43,13
21,200,43,16
21,200,43,33
21,200,43,13
21,200,43,8
21,200,43,31
21,200,43,39
21,200,43,17
21,200,43,3
21,200,43,14
21,200,43,23
21,200,43,5
21,200,43,5
21,200,43,43
21,200,43,21
21,200,43,9
21,200,43,15
21,200,43,15
21,200,43,13
21,200,43,43
21,200,43,20
21,200,43,21
21,200,43,9
21,200,43,12
21,200,43,12
21,200,43,39
21,200,43,12
21,200,43,15
21,200,43,5
21,200,43,18
21,200,43,14
21,200,43,31
21,200,43,34
21,200,43,17
21,200,43,14
21,200,43,12
21,200,43,14
21,200,43,12
21,200,43,43
21,200,43,17
21,200,43,17
21,200,43,22
21,200,43,28
21,200,43,12
21,200,43,27
21,200,43,20
21,200,43,5
21,200,43,17
21,200,43,3
21,200,43,23
21,200,43,3
21,200,43,7
21,200,43,5
21,200,43,22
21,200,43,20
21,200,43,10
21,200,43,13
21,200,43,35
21,200,43,10
21,200,43,35
21,200,43,12
21,200,43,36
21,200,43,19
21,200,43,19
21,200,43,5
21,200,43,13
21,200,43,18
21,200,43,27
21,200,43,7
21,200,43,10
21,200,43,12
21,200,43,13
21,200,43,7
21,200,43,27
21,200,43,19
21,200,43,8
21,200,43,23
21,200,43,39
21,200,43,1
21,200,43,2
21,200,43,23
21,200,43,40
21,200,43,16
21,200,43,17
21,200,43,10
21,200,43,13
21,200,43,9
21,200,43,2
21,200,43,13
21,200,43,13
21,200,43,13
21,200,43,19
21,200,43,33
21,200,43,19
21,200,43,13
21,200,43,2
21,200,43,17
21,200,43,19
21,200,43,4
21,200,43,23
21,200,43,13
21,200,43,15
21,200,43,28
21,200,43,2
21,200,43,13
21,200,43,5
21,200,43,31
21,200,43,13
21,200,43,5
21,200,43,21
21,200,43,16
21,200,43,33
21,200,43,13
21,200,43,37
21,200,43,23
21,200,43,17
21,200,43,24
21,200,43,16
21,200,43,5
21,200,43,11
21,200,43,13
21,200,43,12
21,200,43,28
21,200,43,29
21,200,43,32
21,200,43,12
21,200,43,16
21,200,43,7
21,200,43,13
21,200,43,12
21,200,43,15
21,200,43,9
21,200,43,5
21,200,43,19
21,200,43,1
21,200,43,23
21,200,43,5
21,200,43,13
21,200,43,10
21,200,43,27
21,200,43,2
21,200,43,39
21,200,43,21
21,200,43,39
21,200,43,21
21,200,43,1
21,200,43,19
21,200,43,3
21,200,43,18
21,200,43,13
21,200,43,27
21,200,43,28
21,200,43,27
21,200,43,20
21,200,43,18
21,200,43,12
21,200,43,23
21,200,43,12
21,200,43,9
21,200,43,10
21,200,43,2
21,200,43,23
21,200,43,17
21,200,43,39
21,200,43,12
21,200,43,4
21,200,43,28
21,200,43,39
21,200,43,8
21,200,43,4
21,200,43,8
21,200,43,16
21,200,43,4
21,200,43,35
21,200,43,23
21,200,43,38
21,200,43,23
21,200,43,10
21,200,43,5
21,200,43,4
21,200,43,39
21,200,43,23
21,200,43,13
21,200,43,14
21,200,43,7
21,200,43,21
21,200,43,7
21,200,43,2
21,200,43,13
21,200,43,2
21,200,43,13
21,200,43,12
21,200,43,23
21,200,43,27
21,200,43,13
21,200,43,12
21,200,43,3
21,200,43,23
21,200,43,24
21,200,43,15
21,200,43,23
21,200,43,13
21,200,43,23
21,200,43,23
21,200,43,3
21,200,43,23
21,200,43,13
21,200,43,13
21,200,43,12
21,200,43,3
21,200,43,19
21,200,43,39
21,200,43,3
21,200,43,13
21,200,43,24
21,200,43,5
21,200,43,5
21,200,43,13
21,200,43,5
21,200,43,12
21,200,43,16
21,200,43,17
21,200,43,4
21,200,43,16
21,200,43,17
21,200,43,7
21,200,43,23
21,200,43,13
21,200,43,16
21,200,43,17
21,200,43,30
21,200,43,12
21,200,43,24
21,200,43,13
21,200,43,19
21,200,43,39
21,200,43,16
21,200,43,12
21,200,43,7
21,200,43,17
21,200,43,10
21,200,43,16
21,200,43,40
21,200,43,12
21,200,43,16
21,200,43,29
21,200,43,31
21,200,43,16
21,200,43,17
21,200,43,17
21,200,43,10
21,200,43,2
21,200,43,1
21,200,43,43
21,200,43,15
21,200,43,17
21,200,43,27
21,200,43,13
21,200,43,2
21,200,43,17
21,200,43,13
21,200,43,13
21,200,43,16
21,200,43,5
21,200,43,10
21,200,43,13
21,200,43,6
21,200,43,6
21,200,43,21
21,200,43,25
21,200,43,8
21,200,43,18
21,200,43,32
21,200,43,14
21,200,43,20
21,200,43,29
21,200,43,23
21,200,43,32
21,200,43,24
21,200,43,2
21,200,43,9
21,200,43,3
21,200,43,6
21,200,43,16
21,200,43,43
21,200,43,5
21,200,43,40
21,200,43,39
21,200,43,16
21,200,43,20
21,200,43,8
21,200,43,16
21,200,43,39
21,200,43,16
21,200,43,4
21,200,43,23
21,200,43,39
21,200,43,32
21,200,43,2
21,200,43,12
21,200,43,7
21,200,43,2
21,200,43,13
21,200,43,20
21,200,43,27
21,200,43,10
21,200,43,19
21,200,43,12
21,200,43,13
21,200,43,10
21,200,43,3
21,200,43,21
21,200,43,19
21,200,43,1
21,200,43,43
21,200,43,4
21,200,43,21
21,200,43,13
21,200,43,7
21,200,43,21
21,200,43,19
21,200,43,8
21,200,43,17
21,200,43,12
21,200,43,8
21,200,43,7
21,200,43,15
21,200,43,24
21,200,43,19
21,200,43,34
21,200,43,38
21,200,43,19
21,200,43,16
21,200,43,8
21,200,43,16
21,200,43,13
21,200,43,24
21,200,43,13
21,200,43,16
21,200,43,13
21,200,43,13
21,200,43,28
21,200,43,23
21,200,43,13
21,200,43,5
21,200,43,23
21,200,43,9
21,200,43,9
21,200,43,23
21,200,43,40
21,200,43,10
21,200,43,43
21,200,43,21
21,200,43,7
21,200,43,23
21,200,43,1
21,200,43,13
21,200,43,13
21,200,43,21
21,200,43,32
21,200,43,13
21,200,43,24
21,200,43,13
21,200,43,17
21,200,43,13
21,200,43,16
21,200,43,12
21,200,43,8
21,200,43,28
21,200,43,24
21,200,43,14
21,200,43,14
21,200,43,10
21,200,43,24
21,200,43,5
21,200,43,17
21,200,43,13
21,200,43,2
21,200,43,37
21,200,43,20
21,200,43,23
21,200,43,40
21,200,43,17
21,200,43,10
21,200,43,2
21,200,43,3
21,200,43,20
21,200,43,12
21,200,43,17
21,200,43,7
21,200,43,12
21,200,43,11
21,200,43,37
21,200,43,27
21,200,43,5
21,200,43,17
21,200,43,27
21,200,43,15
21,200,43,43
21,200,43,12
21,200,43,12
21,200,43,14
21,200,43,14
21,200,43,39
21,200,43,6
21,200,43,22
21,200,43,27
21,200,43,16
21,200,43,17
21,200,43,40
21,200,43,16
21,200,43,39
21,200,43,20
21,200,43,37
21,200,43,18
21,200,43,8
21,200,43,17
21,200,43,40
21,200,43,4
21,200,43,16
21,200,43,12
21,200,43,16
21,200,43,16
21,200,43,16
21,200,43,14
21,200,43,16
21,200,43,4
21,200,43,2
21,200,43,12
21,200,43,16
21,200,43,19
21,200,43,12
21,200,43,8
21,200,43,4
21,200,43,16
21,200,43,3
21,200,43,30
21,200,43,16
21,200,43,25
21,200,43,16
21,200,43,2
21,200,43,10
21,200,43,8
21,200,43,12
21,200,43,18
21,200,43,10
21,200,43,13
21,200,43,1
21,200,43,10
21,200,43,23
21,200,43,2
21,200,43,24
21,200,43,10
21,200,43,2
21,200,43,2
21,200,43,19
21,200,43,16
21,200,43,7
21,200,43,3
21,200,43,12
21,200,43,43
21,200,43,2
21,200,43,10
21,200,43,2
21,200,43,13
21,200,43,16
21,200,43,39
21,200,43,10
21,200,43,12
21,200,43,8
21,200,43,10
21,200,43,1
21,200,43,13
21,200,43,16
21,200,43,43
21,200,43,13
21,200,43,23
21,200,43,32
21,200,43,8
21,200,43,27
21,200,43,13
21,200,43,17
21,200,43,7
21,200,43,14
21,200,43,17
21,200,43,10
21,200,43,9
21,200,43,23
21,200,43,16
21,200,43,13
21,200,43,21
21,200,43,5
21,200,43,4
21,200,43,12
21,200,43,13
21,200,43,8
21,200,43,13
21,200,43,17
21,200,43,13
21,200,43,23
21,200,43,20
21,200,43,39
21,200,43,5
21,200,43,16
21,200,43,39
21,200,43,17
21,200,43,13
21,200,43,2
21,200,43,39
21,200,43,16
21,200,43,33
21,200,43,20
21,200,43,13
21,200,43,15
21,200,43,23
21,200,43,8
21,200,43,2
21,200,43,40
21,200,43,14
21,200,43,5
21,200,43,27
21,200,43,34
21,200,43,8
21,200,43,24
21,200,43,12
21,200,43,27
21,200,43,3
21,200,43,5
21,200,43,5
21,200,43,23
21,200,43,16
21,200,43,8
21,200,43,18
21,200,43,3
21,200,43,8
21,200,43,14
21,200,43,2
21,200,43,41
21,200,43,9
21,200,43,8
21,200,43,32
21,200,43,17
21,200,43,19
21,200,43,2
21,200,43,12
21,200,43,3
21,200,43,9
21,200,43,18
21,200,43,12
21,200,43,16
21,200,43,5
21,200,43,19
21,200,43,27
21,200,43,16
21,200,43,9
21,200,43,10
21,200,43,24
21,200,43,2
21,200,43,39
21,200,43,42
21,200,43,16
21,200,43,10
21,200,43,12
21,200,43,19
21,200,43,2
21,200,43,17
21,200,43,13
21,200,43,19
21,200,43,13
21,200,43,12
21,200,43,39
21,200,43,33
21,200,43,12
21,200,43,13
21,200,43,13
21,200,43,13
21,200,43,16
21,200,43,43
21,200,43,30
21,200,43,31
21,200,43,2
21,200,43,24
21,200,43,13
21,200,43,31
21,200,43,20
21,200,43,9
21,200,43,13
21,200,43,23
21,200,43,2
21,200,43,4
21,200,43,4
21,200,43,5
21,200,43,17
21,200,43,15
21,200,43,5
21,200,43,13
21,200,43,7
21,200,43,1
21,200,43,1
21,200,43,12
21,200,43,16
21,200,43,12
21,200,43,13
21,200,43,17
21,200,43,40
21,200,43,2
21,200,43,16
21,200,43,13
21,200,43,2
21,200,43,9
21,200,43,9
21,200,43,39
21,200,43,21
21,200,43,16
21,200,43,12
21,200,43,28
21,200,43,13
21,200,43,2
21,200,43,24
21,200,43,17
21,200,43,7
21,200,43,23
21,200,43,2
21,200,43,10
21,200,43,17
21,200,43,2
21,200,43,28
21,200,43,39
21,200,43,28
21,200,43,8
21,200,43,16
21,200,43,33
21,200,43,13
21,200,43,13
21,200,43,33
21,200,43,17
21,200,43,23
21,200,43,23
21,200,43,35
21,200,43,20
21,200,43,17
21,200,43,8
21,200,43,13
21,200,43,35
21,200,43,15
21,200,43,5
21,200,43,35
21,200,43,18
21,200,43,32
21,200,43,13
21,200,43,13
21,200,43,13
21,200,43,4
21,200,43,18
21,200,43,3
21,200,43,20
21,200,43,8
21,200,43,20
21,200,43,12
21,200,43,8
21,200,43,19
21,200,43,18
21,200,43,8
21,200,43,19
21,200,43,2
21,200,43,27
21,200,43,12
21,200,43,20
21,200,43,12
21,200,43,20
21,200,43,6
21,200,43,18
21,200,43,22
21,200,43,11
21,200,43,33
21,200,43,9
21,200,43,19
21,200,43,4
21,200,43,19
21,200,43,13
21,200,43,13
21,200,43,23
21,200,43,16
21,200,43,43
21,200,43,1
21,200,43,23
21,200,43,4
21,200,43,16
21,200,43,10
21,200,43,19
21,200,43,13
21,200,43,36
21,200,43,7
21,200,43,13
21,200,43,16
21,200,43,16
21,200,43,13
21,200,43,1
21,200,43,12
21,200,43,13
21,200,43,10
21,200,43,12
21,200,43,27
21,200,43,13
21,200,43,17
21,200,43,24
21,200,43,16
21,200,43,18
21,200,43,34
21,200,43,16
21,200,43,3
21,200,43,1
21,200,43,16
21,200,43,39
21,200,43,13
21,200,43,6
21,200,43,23
21,200,43,43
21,200,43,10
21,200,43,2
21,200,43,36
21,200,43,4
21,200,43,16
21,200,43,9
21,200,43,10
21,200,43,23
21,200,43,18
21,200,43,17
21,200,43,13
21,200,43,13
21,200,43,18
21,200,43,13
21,200,43,16
21,200,43,5
21,200,43,43
21,200,43,15
21,200,43,13
21,200,43,40
21,200,43,12
21,200,43,10
21,200,43,24
21,200,43,12
21,200,43,10
21,200,43,39
21,200,43,2
21,200,43,12
21,200,43,9
21,200,43,5
21,200,43,20
1,500,43,1
1,500,43,2
1,500,43,3
1,500,43,4
1,500,43,5
1,500,43,6
1,500,43,7
1,500,43,8
1,500,43,3
1,500,43,9
1,500,43,39
1,500,43,10
1,500,43,11
1,500,43,12
1,500,43,13
1,500,43,2
1,500,43,14
1,500,43,15
1,500,43,12
1,500,43,16
1,500,43,5
1,500,43,14
1,500,43,17
1,500,43,40
1,500,43,5
1,500,43,39
1,500,43,5
1,500,43,18
1,500,43,19
1,500,43,13
1,500,43,17
1,500,43,7
1,500,43,13
1,500,43,2
1,500,43,8
1,500,43,3
1,500,43,17
1,500,43,20
1,500,43,6
1,500,43,15
1,500,43,10
1,500,43,6
1,500,43,21
1,500,43,5
1,500,43,16
1,500,43,13
1,500,43,13
1,500,43,12
1,500,43,12
1,500,43,15
1,500,43,22
1,500,43,23
1,500,43,13
1,500,43,13
1,500,43,20
1,500,43,40
1,500,43,21
1,500,43,2
1,500,43,7
1,500,43,1
1,500,43,7
1,500,43,23
1,500,43,13
1,500,43,14
1,500,43,16
1,500,43,9
1,500,43,13
1,500,43,24
1,500,43,39
1,500,43,1
1,500,43,7
1,500,43,19
1,500,43,13
1,500,43,15
1,500,43,12
1,500,43,13
1,500,43,13
1,500,43,7
1,500,43,5
1,500,43,21
1,500,43,15
1,500,43,41
1,500,43,13
1,500,43,13
1,500,43,7
1,500,43,23
1,500,43,12
1,500,43,10
1,500,43,12
1,500,43,8
1,500,43,13
1,500,43,12
1,500,43,15
1,500,43,16
1,500,43,15
1,500,43,16
1,500,43,13
1,500,43,23
1,500,43,10
1,500,43,12
1,500,43,40
1,500,43,25
1,500,43,2
1,500,43,18
1,500,43,9
1,500,43,15
1,500,43,39
1,500,43,8
1,500,43,12
1,500,43,41
1,500,43,39
1,500,43,8
1,500,43,26
1,500,43,15
1,500,43,13
1,500,43,12
1,500,43,31
1,500,43,6
1,500,43,20
1,500,43,6
1,500,43,21
1,500,43,40
1,500,43,5
1,500,43,8
1,500,43,12
1,500,43,22
1,500,43,21
1,500,43,1
1,500,43,16
1,500,43,20
1,500,43,14
1,500,43,13
1,500,43,23
1,500,43,1
1,500,43,3
1,500,43,22
1,500,43,20
1,500,43,27
1,500,43,23
1,500,43,1
1,500,43,1
1,500,43,2
1,500,43,23
1,500,43,17
1,500,43,27
1,500,43,20
1,500,43,19
1,500,43,24
1,500,43,6
1,500,43,12
1,500,43,16
1,500,43,5
1,500,43,13
1,500,43,7
1,500,43,13
1,500,43,16
1,500,43,13
1,500,43,7
1,500,43,12
1,500,43,13
1,500,43,13
1,500,43,21
1,500,43,34
1,500,43,40
1,500,43,4
1,500,43,28
1,500,43,13
1,500,43,40
1,500,43,1
1,500,43,19
1,500,43,8
1,500,43,8
1,500,43,12
1,500,43,4
1,500,43,23
1,500,43,2
1,500,43,40
1,500,43,16
1,500,43,2
1,500,43,3
1,500,43,13
1,500,43,2
1,500,43,13
1,500,43,16
1,500,43,1
1,500,43,14
1,500,43,2
1,500,43,2
1,500,43,13
1,500,43,12
1,500,43,28
1,500,43,8
1,500,43,2
1,500,43,10
1,500,43,12
1,500,43,27
1,500,43,23
1,500,43,13
1,500,43,1
1,500,43,40
1,500,43,13
1,500,43,15
1,500,43,16
1,500,43,31
1,500,43,23
1,500,43,29
1,500,43,13
1,500,43,10
1,500,43,24
1,500,43,34
1,500,43,15
1,500,43,40
1,500,43,5
1,500,43,5
1,500,43,40
1,500,43,2
1,500,43,12
1,500,43,8
1,500,43,39
1,500,43,22
1,500,43,30
1,500,43,13
1,500,43,31
1,500,43,21
1,500,43,14
1,500,43,5
1,500,43,11
1,500,43,14
1,500,43,6
1,500,43,13
1,500,43,16
1,500,43,32
1,500,43,13
1,500,43,8
1,500,43,30
1,500,43,39
1,500,43,40
1,500,43,3
1,500,43,14
1,500,43,23
1,500,43,5
1,500,43,5
1,500,43,1
1,500,43,21
1,500,43,9
1,500,43,15
1,500,43,15
1,500,43,13
1,500,43,1
1,500,43,20
1,500,43,21
1,500,43,9
1,500,43,12
1,500,43,12
1,500,43,39
1,500,43,12
1,500,43,15
1,500,43,5
1,500,43,18
1,500,43,14
1,500,43,30
1,500,43,33
1,500,43,17
1,500,43,14
1,500,43,12
1,500,43,14
1,500,43,12
1,500,43,1
1,500,43,40
1,500,43,17
1,500,43,22
1,500,43,28
1,500,43,12
1,500,43,27
1,500,43,20
1,500,43,5
1,500,43,17
1,500,43,3
1,500,43,23
1,500,43,3
1,500,43,7
1,500,43,5
1,500,43,22
1,500,43,20
1,500,43,10
1,500,43,13
1,500,43,34
1,500,43,10
1,500,43,34
1,500,43,12
1,500,43,35
1,500,43,19
1,500,43,19
1,500,43,5
1,500,43,13
1,500,43,18
1,500,43,27
1,500,43,7
1,500,43,10
1,500,43,12
1,500,43,13
1,500,43,7
1,500,43,27
1,500,43,19
1,500,43,8
1,500,43,23
1,500,43,39
1,500,43,1
1,500,43,2
1,500,43,23
1,500,43,41
1,500,43,16
1,500,43,17
1,500,43,10
1,500,43,13
1,500,43,9
1,500,43,2
1,500,43,13
1,500,43,13
1,500,43,13
1,500,43,19
1,500,43,32
1,500,43,19
1,500,43,13
1,500,43,2
1,500,43,40
1,500,43,19
1,500,43,4
1,500,43,23
1,500,43,13
1,500,43,15
1,500,43,28
1,500,43,2
1,500,43,13
1,500,43,5
1,500,43,30
1,500,43,13
1,500,43,5
1,500,43,21
1,500,43,16
1,500,43,32
1,500,43,13
1,500,43,36
1,500,43,37
1,500,43,40
1,500,43,24
1,500,43,16
1,500,43,5
1,500,43,11
1,500,43,13
1,500,43,12
1,500,43,28
1,500,43,13
1,500,43,31
1,500,43,12
1,500,43,16
1,500,43,7
1,500,43,13
1,500,43,12
1,500,43,15
1,500,43,9
1,500,43,5
1,500,43,19
1,500,43,1
1,500,43,23
1,500,43,5
1,500,43,13
1,500,43,10
1,500,43,27
1,500,43,2
1,500,43,39
1,500,43,21
1,500,43,39
1,500,43,21
1,500,43,1
1,500,43,19
1,500,43,3
1,500,43,18
1,500,43,13
1,500,43,27
1,500,43,28
1,500,43,27
1,500,43,20
1,500,43,18
1,500,43,12
1,500,43,23
1,500,43,12
1,500,43,9
1,500,43,10
1,500,43,2
1,500,43,23
1,500,43,40
1,500,43,39
1,500,43,12
1,500,43,4
1,500,43,28
1,500,43,39
1,500,43,8
1,500,43,4
1,500,43,8
1,500,43,16
1,500,43,4
1,500,43,34
1,500,43,23
1,500,43,38
1,500,43,23
1,500,43,10
1,500,43,5
1,500,43,4
1,500,43,39
1,500,43,23
1,500,43,13
1,500,43,14
1,500,43,7
1,500,43,21
1,500,43,7
1,500,43,2
1,500,43,13
1,500,43,2
1,500,43,13
1,500,43,10
1,500,43,37
1,500,43,27
1,500,43,13
1,500,43,12
1,500,43,3
1,500,43,23
1,500,43,24
1,500,43,15
1,500,43,23
1,500,43,13
1,500,43,23
1,500,43,23
1,500,43,3
1,500,43,23
1,500,43,13
1,500,43,13
1,500,43,12
1,500,43,3
1,500,43,19
1,500,43,39
1,500,43,3
1,500,43,13
1,500,43,24
1,500,43,5
1,500,43,5
1,500,43,13
1,500,43,5
1,500,43,12
1,500,43,16
1,500,43,17
1,500,43,4
1,500,43,16
1,500,43,40
1,500,43,7
1,500,43,23
1,500,43,13
1,500,43,16
1,500,43,17
1,500,43,29
1,500,43,12
1,500,43,24
1,500,43,13
1,500,43,19
1,500,43,39
1,500,43,16
1,500,43,12
1,500,43,7
1,500,43,40
1,500,43,10
1,500,43,16
1,500,43,41
1,500,43,12
1,500,43,16
1,500,43,13
1,500,43,30
1,500,43,16
1,500,43,40
1,500,43,40
1,500,43,10
1,500,43,2
1,500,43,1
1,500,43,1
1,500,43,15
